id,text,datetime,geo
263304922248908800,law #2 : dont mess wit celtic fans.,2012-10-30 15:42:40,"{'type': 'Point', 'coordinates': [42.9330248, -78.8262127]}"
263304949520293888,@smacymac12 @robowap @derekbush17 @mikeymoore1813 @derp_a_dee_derp @cmcmanama84 @erbnrat @mrmurren east dominates west ,2012-10-30 15:42:46,"{'type': 'Point', 'coordinates': [39.94094579, -77.00003482]}"
263304986920906752,@droo_8: wish i never stopped blowing trees  #hightimes are the #besttimes weve missed you drew #welcomehome,2012-10-30 15:42:55,"{'type': 'Point', 'coordinates': [42.32619611, -71.80774477]}"
263305027521748993,lol i should start on homework but fuck it.,2012-10-30 15:43:05,
263305037785219074,how it feel,2012-10-30 15:43:07,"{'type': 'Point', 'coordinates': [39.3228066, -76.540011]}"
263305061524971520,it looks like we are cool here in brooklyn. the storm has passed and our rad community of friends took care of one another. #blessed,2012-10-30 15:43:13,"{'type': 'Point', 'coordinates': [40.72699034, -73.94583282]}"
263305073923325952,im such a hopeless romantic....,2012-10-30 15:43:16,"{'type': 'Point', 'coordinates': [42.43323085, -71.02420897]}"
263305087387058176,@ashmarie5126  did you know your beautiful,2012-10-30 15:43:19,"{'type': 'Point', 'coordinates': [42.58020855, -71.44667418]}"
263305087051526144,@jzanetti25 a tree fell on the house and killed two kids,2012-10-30 15:43:19,"{'type': 'Point', 'coordinates': [41.41426682, -73.57155151]}"
263305113559511040,blessed with power and no damages. hoping everyone is doing okay right now,2012-10-30 15:43:25,"{'type': 'Point', 'coordinates': [40.7474341, -74.0503543]}"
263305122472419329,"im at sprint fall river, ma ",2012-10-30 15:43:27,"{'type': 'Point', 'coordinates': [41.67732421, -71.16241163]}"
263305175199010817,@princessperzan yay wish i was there to get blackout with you last night hope you had enough for both of us,2012-10-30 15:43:40,"{'type': 'Point', 'coordinates': [42.71162035, -71.35654447]}"
263305178114048000,this class is long as fuck #bored,2012-10-30 15:43:41,"{'type': 'Point', 'coordinates': [43.11640168, -77.5179177]}"
263305198208954368,people really pissing me of ,2012-10-30 15:43:45,"{'type': 'Point', 'coordinates': [42.9092552, -78.7895111]}"
263305296322101249,@indyv im about to try it ... 2.5 minutes later dead ,2012-10-30 15:44:09,"{'type': 'Point', 'coordinates': [40.43527563, -79.99807149]}"
263305312986071040,@s_onmychest24 jordan aint get his ring till his 9th nba season,2012-10-30 15:44:13,"{'type': 'Point', 'coordinates': [35.7306629, -79.3058665]}"
263305322339381248,the best way to work @ tilley harley-davidson ,2012-10-30 15:44:15,"{'type': 'Point', 'coordinates': [35.76377106, -80.86142731]}"
263305349447176195,time to do all my homework.,2012-10-30 15:44:21,"{'type': 'Point', 'coordinates': [40.29764153, -76.93306189]}"
263305363095420929,"happiness is not a destiny, its the attitude in which you live through your lifetime.",2012-10-30 15:44:25,"{'type': 'Point', 'coordinates': [37.5237528, -77.595523]}"
263305448143339521,"but wen babe rolled over ampsaid he needed me thats just that, he needed me ",2012-10-30 15:44:45,"{'type': 'Point', 'coordinates': [38.5645527, -76.0831604]}"
263305545216307200,wgen the last time westbrook poster somebody,2012-10-30 15:45:08,"{'type': 'Point', 'coordinates': [39.89134523, -75.55526326]}"
263305575645990913,why is my butt twitching #naturaltwerk #cantstopthemotion,2012-10-30 15:45:15,"{'type': 'Point', 'coordinates': [42.15855154, -71.53079824]}"
263305594277093376,hope my fam in thee nyc remainin safe out there,2012-10-30 15:45:20,"{'type': 'Point', 'coordinates': [40.6229409, -79.1437656]}"
263305623138078721,@kdizzle304 okay thanks i figured you might need help with the new twilight movie :p,2012-10-30 15:45:27,"{'type': 'Point', 'coordinates': [39.6394949, -79.95752045]}"
263305652548562944,walk right in and out of my life..,2012-10-30 15:45:34,"{'type': 'Point', 'coordinates': [41.69003732, -71.52065755]}"
263305668583370753,@jessanydanielle theres a hardcore band playing in like two weeks if you wanna shoot it,2012-10-30 15:45:38,"{'type': 'Point', 'coordinates': [36.5355118, -82.20196511]}"
263305670500184064,its money on his head and niggas is sayin go,2012-10-30 15:45:38,"{'type': 'Point', 'coordinates': [40.7865144, -73.9457458]}"
263305788620169216,@krobbb_ follow back,2012-10-30 15:46:06,
263305809876877312,@morgan_rae11: its too cold to walk to class and im too damn sick,2012-10-30 15:46:11,"{'type': 'Point', 'coordinates': [37.22039311, -80.41941024]}"
263305830571597824,lol haha neka did that bitch in,2012-10-30 15:46:16,"{'type': 'Point', 'coordinates': [36.31476252, -78.42252025]}"
263305843099959298,", #100thingsaboutme i hate seeing people flirt with the person i like.",2012-10-30 15:46:19,
263305873974243330,day off not doing shit already cleaned my place who wants to do something maybe get a little drank,2012-10-30 15:46:27,"{'type': 'Point', 'coordinates': [40.49314815, -79.862873]}"
263305919050436609,@renea_flawless ite brah lunch time dont holla at me lunch time ,2012-10-30 15:46:37,"{'type': 'Point', 'coordinates': [37.50535242, -77.43531886]}"
263305925824241664,i feel like its more like christmas then halloween,2012-10-30 15:46:39,"{'type': 'Point', 'coordinates': [38.4053728, -82.3835948]}"
263305954962046976,work..,2012-10-30 15:46:46,"{'type': 'Point', 'coordinates': [40.2596537, -76.7825041]}"
263305963354873856,on a phone wiff neishaa and drake - dumbb asses,2012-10-30 15:46:48,"{'type': 'Point', 'coordinates': [39.00393677, -76.90103817]}"
263305966064390146,@13hreeves @samsweeney_123 she already told me holly... shes so disgusting,2012-10-30 15:46:48,"{'type': 'Point', 'coordinates': [39.99868128, -76.65480366]}"
263305981503623169,@jessanydanielle the hideaway in johnson city im pretty sure. some great action shots,2012-10-30 15:46:52,"{'type': 'Point', 'coordinates': [36.55463002, -82.2286686]}"
263306025992613888,@youdtf_orwht: everyday this week these niggas had something to say to me-_- lmfao. i cant stand them. #letmelive i think you love us,2012-10-30 15:47:03,"{'type': 'Point', 'coordinates': [37.2114809, -77.3198124]}"
263306052307673089,im at smoke pit ,2012-10-30 15:47:09,"{'type': 'Point', 'coordinates': [39.16694429, -84.40963268]}"
263306107131416576,"@younglovex0x0: beware of jealous friends, they will make u see everything wrong with your relationshipwat did i tell u",2012-10-30 15:47:22,"{'type': 'Point', 'coordinates': [40.87490654, -73.01986554]}"
263306135539425280,@nikkiwoods: there r 4 things u can nevr recover.  so mostly time right :-  lol  luv me sum nikkiwoods lol,2012-10-30 15:47:29,"{'type': 'Point', 'coordinates': [40.6574525, -73.8985421]}"
263306159115624449,  @yungblad4twit: @jenniessweetz same to u too...hw old,2012-10-30 15:47:34,"{'type': 'Point', 'coordinates': [42.32947109, -71.09619591]}"
263306164329127936,"yall, why are the super cute headbands only available in the childrens department #bigheadproblems #blairwaldorfwannabe",2012-10-30 15:47:36,"{'type': 'Point', 'coordinates': [37.55676859, -79.08144614]}"
263306181643223040,@danelljleyva happy birthday :,2012-10-30 15:47:40,"{'type': 'Point', 'coordinates': [43.32106942, -73.68921647]}"
263306215881314304,@hipmrbully @peter_j_novak phoenix is only giving up marshall who they dont need for t jones who might be very good.,2012-10-30 15:47:48,"{'type': 'Point', 'coordinates': [36.04906325, -78.93279187]}"
263306235321913344,@cayyyweee ohhh shit im hype now lol,2012-10-30 15:47:53,"{'type': 'Point', 'coordinates': [38.5461129, -75.5446302]}"
263306239960817665,its big banana dayyyy  @tbrooke2,2012-10-30 15:47:54,"{'type': 'Point', 'coordinates': [37.60554604, -81.97288854]}"
263306248638828544,you are so dirty,2012-10-30 15:47:56,"{'type': 'Point', 'coordinates': [39.99871028, -76.65478936]}"
263306269761368064,tae ass better like this one lol,2012-10-30 15:48:01,"{'type': 'Point', 'coordinates': [37.5379334, -77.4129762]}"
263306294272860163,always blows my mind to see these storms from space ,2012-10-30 15:48:07,"{'type': 'Point', 'coordinates': [32.80804076, -79.88544311]}"
263306333456052224,@chocolate_star7  ugh thats how i feel bout june n his milds,2012-10-30 15:48:16,"{'type': 'Point', 'coordinates': [41.26475883, -80.84332268]}"
263306361721475072,good choice sem,2012-10-30 15:48:23,"{'type': 'Point', 'coordinates': [41.30980712, -75.96817072]}"
263306383854809088,@xochrissy821 i need a very educated nurses medical assistance pwease ,2012-10-30 15:48:28,"{'type': 'Point', 'coordinates': [40.57844664, -74.15943725]}"
263306395305263104,can i use the excuse that i have a mustang and wont be able to get to class like they dont have to know i live on campus,2012-10-30 15:48:31,"{'type': 'Point', 'coordinates': [38.42410085, -82.42843438]}"
263306406906695680,@eff_ahheart lol hows my beautiful niece doing ,2012-10-30 15:48:34,"{'type': 'Point', 'coordinates': [40.88473461, -73.86522235]}"
263306447612440577,bouta talk bouta #oomf  : our memories  guess who,2012-10-30 15:48:43,
263306448417742848,@espnstatsinfo who has the most points on opening day,2012-10-30 15:48:43,"{'type': 'Point', 'coordinates': [42.08904887, -76.8233175]}"
263306469880000513,cash drying  #sandy ,2012-10-30 15:48:49,"{'type': 'Point', 'coordinates': [40.615191, -73.96064]}"
263306483553427456,damn cops out here drawlin already philly never chillin,2012-10-30 15:48:52,"{'type': 'Point', 'coordinates': [39.9981789, -75.1043157]}"
263306508736008192,@msbethwilliams youre so adoreyhow did you get started doing what you do :,2012-10-30 15:48:58,"{'type': 'Point', 'coordinates': [41.73784934, -81.3126636]}"
263306527845273600,@findafucktogive talk to me lol,2012-10-30 15:49:02,"{'type': 'Point', 'coordinates': [34.9368628, -81.9285045]}"
263306546652536834,"ok appalachian people, tired of seeing these snow pictures. send some our way ",2012-10-30 15:49:07,"{'type': 'Point', 'coordinates': [36.07894654, -80.29457506]}"
263306597135183872,extreme hurricane damage  @ monsignor mcgolrick park ,2012-10-30 15:49:19,"{'type': 'Point', 'coordinates': [40.72408786, -73.94340737]}"
263306604378726400,hm bet i know who that was about hahaha,2012-10-30 15:49:21,"{'type': 'Point', 'coordinates': [41.14251849, -80.56826077]}"
263306623752232961,"and, its time to go back to the gym for another #wod #crossfit workout. balls, not looking forward to this #rhinebeck #upstateny #sahm",2012-10-30 15:49:25,"{'type': 'Point', 'coordinates': [41.95091836, -73.85360315]}"
263306625174097920,trains is shut down till further notice smh i do needa get back to de forreal.,2012-10-30 15:49:26,"{'type': 'Point', 'coordinates': [39.9981718, -75.1043239]}"
263306634548375552,@cbrowndeezy lol like ur not gonna make these idiots smart from ur rant. its actually more annoying than the stupid comments honestly,2012-10-30 15:49:28,"{'type': 'Point', 'coordinates': [39.84839825, -75.24252217]}"
263306661370949634,"@nancyhelterman hope you r ok . no power, water here.",2012-10-30 15:49:34,"{'type': 'Point', 'coordinates': [41.09214757, -74.24716911]}"
263306663489048576,are going to #win #lakers #lakernation #victory #nba,2012-10-30 15:49:35,"{'type': 'Point', 'coordinates': [39.29114627, -84.48338623]}"
263306668597731328,"@donovanjmcnabb 
great job on nflam. handled vick thing great. all class. miss you in philly thx for great years in philly",2012-10-30 15:49:36,"{'type': 'Point', 'coordinates': [39.57549048, -75.4655196]}"
263306679431606272,@kbockstahler ahh man. :/ lol. and up in kentucky lol. i think trick or treating is longer over here.,2012-10-30 15:49:39,"{'type': 'Point', 'coordinates': [39.07467195, -84.729116]}"
263306729473855488,"i might forgive you, but theyll never forget what you said or did.",2012-10-30 15:49:50,"{'type': 'Point', 'coordinates': [39.37568663, -76.56897782]}"
263306737057165312,@brendan_ik my heart jus stopped,2012-10-30 15:49:52,"{'type': 'Point', 'coordinates': [40.05670147, -77.52955322]}"
263306742048378880,i have the best landlord ever we came home to a generator for our fridge,2012-10-30 15:49:53,"{'type': 'Point', 'coordinates': [41.15951012, -73.2255763]}"
263306750155952128,ok i have changed my mind. halo 4 looks ill.,2012-10-30 15:49:55,"{'type': 'Point', 'coordinates': [42.97671318, -77.96562242]}"
263306780686315520,i lt3 my kitty ,2012-10-30 15:50:04,"{'type': 'Point', 'coordinates': [41.7064522, -71.1492361]}"
263306802366672896,"@mia_angela24 youll do great, good luck ",2012-10-30 15:50:08,"{'type': 'Point', 'coordinates': [40.40855456, -79.98514913]}"
263306818376318976,yay samdiegos with my bfff @alexisperryx,2012-10-30 15:50:12,"{'type': 'Point', 'coordinates': [41.66082458, -70.44333824]}"
263306842191560705,#yalit12 anyone know what time friday night mixer begins,2012-10-30 15:50:17,"{'type': 'Point', 'coordinates': [41.32315106, -72.96211469]}"
263306882645635073,i saw you with your new girl just yesterday #pauladeanda,2012-10-30 15:50:27,"{'type': 'Point', 'coordinates': [39.80097637, -74.91666541]}"
263306881945198592,#interviewtoday #interviewtoday gtgtgt they better not be closed lls .,2012-10-30 15:50:27,"{'type': 'Point', 'coordinates': [39.29946899, -76.68593287]}"
263306886147887105,so weird hearing someone besides allison krauss sing this #weird,2012-10-30 15:50:28,"{'type': 'Point', 'coordinates': [35.27002495, -81.55212487]}"
263306907442376704,i think my office needs a new roof or more buckets to stop all the rain.,2012-10-30 15:50:33,"{'type': 'Point', 'coordinates': [41.30960054, -81.81947985]}"
263306931651899392,wanna make you feel wanted lt3,2012-10-30 15:50:39,"{'type': 'Point', 'coordinates': [37.2796268, -77.3174968]}"
263306931928711168,@sh413 what have they done,2012-10-30 15:50:39,"{'type': 'Point', 'coordinates': [40.60846888, -75.38244274]}"
263306944499027968,#100thingsaboutme - put girls first over niggas,2012-10-30 15:50:42,"{'type': 'Point', 'coordinates': [40.01931946, -75.1326674]}"
263306962790395904,@konfusion08 hey lady how are ya ,2012-10-30 15:50:46,"{'type': 'Point', 'coordinates': [35.27425681, -81.17048744]}"
263306964182892544,im gonna buy a gun and put it to my forehead and fucking blow my brains out lol wtf smh damn lol,2012-10-30 15:50:46,"{'type': 'Point', 'coordinates': [43.0006603, -78.2077414]}"
263306971275464705,@tweetmytrend lol i dont knoww u tell me indian voice,2012-10-30 15:50:48,"{'type': 'Point', 'coordinates': [43.08685092, -75.24748396]}"
263306987507421184,@kellyneu thank you kelly. see you tomorrow.,2012-10-30 15:50:52,"{'type': 'Point', 'coordinates': [42.0087511, -70.93533015]}"
263306996697141249,@cotydub whats there to do,2012-10-30 15:50:54,"{'type': 'Point', 'coordinates': [40.21314539, -75.0934074]}"
263307091031252993,"lets go cavs opening night, yessss.",2012-10-30 15:51:17,
263307173684211713,come escape storm sandy with some slurpalicious noodle specials. #comeinwereopen  #slurpon #cle  @ noodlecat ,2012-10-30 15:51:36,"{'type': 'Point', 'coordinates': [41.49971659, -81.69154354]}"
263307203476328449,"@astampps @mike_mirmina @lil_jay926 lucky, i usually steal that shit back right away, you can enjoy it though :",2012-10-30 15:51:43,"{'type': 'Point', 'coordinates': [41.53815765, -72.86873287]}"
263307261319991296,need to get up an go pay my phone bill before sprint cut me off lol,2012-10-30 15:51:57,"{'type': 'Point', 'coordinates': [33.96938765, -80.90729856]}"
263307261038960640,"chalkboards, check. @ collective espresso ",2012-10-30 15:51:57,"{'type': 'Point', 'coordinates': [39.110533, -84.511547]}"
263307280173367297,"im glad i have my boyfriend in my life. without him, i would go insane.",2012-10-30 15:52:02,"{'type': 'Point', 'coordinates': [39.95874656, -83.80120006]}"
263307282484449280,well bitch come twerk on this dick since your wearing leggings.,2012-10-30 15:52:02,"{'type': 'Point', 'coordinates': [39.16823467, -77.20590214]}"
263307311521603585,where my fine freaks dats goin ride 4 me,2012-10-30 15:52:09,"{'type': 'Point', 'coordinates': [39.3228889, -76.54013]}"
263307336079265793,@sgmorgan07 any time man,2012-10-30 15:52:15,
263307334158262272,"its like a scarf, but you dont have to deal with the scarf part of it, zegt een meisje hier over een coltrui.",2012-10-30 15:52:15,"{'type': 'Point', 'coordinates': [42.3239385, -71.0822841]}"
263307381000245249,yes got it #ready,2012-10-30 15:52:26,"{'type': 'Point', 'coordinates': [35.70300113, -81.30110624]}"
263307397857157121,lets all be honest. mgk is sooo damn fine.,2012-10-30 15:52:30,"{'type': 'Point', 'coordinates': [41.361513, -82.2779852]}"
263307513129226241,so happy i stayed home today,2012-10-30 15:52:57,"{'type': 'Point', 'coordinates': [42.2339681, -72.50919271]}"
263307590820302849,@_finegal this fone just did that... n u sound homeless,2012-10-30 15:53:16,"{'type': 'Point', 'coordinates': [39.9237112, -75.237106]}"
263307608738369537,im soooooo fucking bored amp my moms being wack,2012-10-30 15:53:20,"{'type': 'Point', 'coordinates': [42.13785087, -72.5022334]}"
263307619077353472,white kaps #hurricanespirit @ houghton house ,2012-10-30 15:53:23,"{'type': 'Point', 'coordinates': [42.85026256, -76.98366052]}"
263307624269873152,@ibroughtsexybck: dont say  like yurrrr  if your not from the city . -_- thankkk youuuuu ,2012-10-30 15:53:24,"{'type': 'Point', 'coordinates': [42.6641277, -73.7802423]}"
263307772928593920,itunes is really cutting it close with this october release thing. that is what happens when management/marketing sets a timeline.,2012-10-30 15:53:59,
263307828779950080,when mmbop by hanson comes on pandora gtgtgtgtgt,2012-10-30 15:54:13,"{'type': 'Point', 'coordinates': [39.32108385, -82.09897186]}"
263307889622523904,ima make it regardless if people like me or not. i hold the key to my future.,2012-10-30 15:54:27,"{'type': 'Point', 'coordinates': [41.9057403, -72.7656829]}"
263307895951736832,i remember when u would sit there and tell me you need me,2012-10-30 15:54:29,"{'type': 'Point', 'coordinates': [40.66356384, -73.93307289]}"
263307947495530497,ima fuck ya...ian wid da cuffin and savin,2012-10-30 15:54:41,"{'type': 'Point', 'coordinates': [34.8587854, -82.3611873]}"
263307954072195072,i should be in a life alert commercial,2012-10-30 15:54:42,
263307989912535041,"@iloveboobies_17 it whatever bro , i dont roll with anyone that rolls with him . so im making u choose",2012-10-30 15:54:51,"{'type': 'Point', 'coordinates': [35.840516, -78.5999645]}"
263308008031932416,"@adams24megan hes acting hard -_-, he goes to a all white school ... lol smh",2012-10-30 15:54:55,"{'type': 'Point', 'coordinates': [43.0394, -76.085235]}"
263308046690840578,@theraycook it was honestly ridiculous with how much money people spent on this storm,2012-10-30 15:55:05,"{'type': 'Point', 'coordinates': [39.60291, -75.84806]}"
263308050297921536,#100thingsaboutme - im not a dick eater,2012-10-30 15:55:05,"{'type': 'Point', 'coordinates': [40.01936777, -75.13256569]}"
263308074608128001,woke up drunk,2012-10-30 15:55:11,
263308092144484353,@sir_track_alot thirst is heavy on instagram right now ,2012-10-30 15:55:15,"{'type': 'Point', 'coordinates': [35.32955621, -80.64671849]}"
263308118535061505,dumb ass girls that post obvious tweets to get attention,2012-10-30 15:55:22,
263308138332184577,they really called me into work ltltltltltltltltltlt,2012-10-30 15:55:26,"{'type': 'Point', 'coordinates': [39.33728061, -76.50054282]}"
263308153645580288,romney has spoken in oh. short 5 mins. to his credit no politics spoken. just spoke of the generosity of the american spirit,2012-10-30 15:55:30,"{'type': 'Point', 'coordinates': [39.70014521, -84.16859316]}"
263308156149587969,wade dnt got no knees foh,2012-10-30 15:55:31,"{'type': 'Point', 'coordinates': [39.8542616, -75.46550528]}"
263308164563337216,"hey everyone: please go wish one of the most amazing girls and practically my big sister, @alyssamachelle a happy birthday shes 21 today",2012-10-30 15:55:33,"{'type': 'Point', 'coordinates': [41.16973659, -81.34306856]}"
263308188143742977," rt @dopeasjordan: a wire just exploded outside on my block and electrocuted and set a dog on fire, w o w.",2012-10-30 15:55:38,"{'type': 'Point', 'coordinates': [40.97483142, -73.82997662]}"
263308229193371649,"@emilysuetibbs hi emily, thank you for following me. god bless you and have a blessed day :-",2012-10-30 15:55:48,"{'type': 'Point', 'coordinates': [40.49206704, -79.86087718]}"
263308246968836096,well guess we were lucky here nothing even close to what they said we would get storm wise.,2012-10-30 15:55:52,
263308335456083969,yep. def moving south  byee,2012-10-30 15:56:13,"{'type': 'Point', 'coordinates': [39.91995178, -79.69716327]}"
263308342913536000,nooo i did not just see a picture of miley cyrus with @fucktyler -_-,2012-10-30 15:56:15,"{'type': 'Point', 'coordinates': [32.85722149, -79.90793629]}"
263308386811138050,returning books @ irondequoit public library--helen mcgraw branch ,2012-10-30 15:56:26,"{'type': 'Point', 'coordinates': [43.20358671, -77.55991284]}"
263308391491964928,@babygirllexx lets move to france,2012-10-30 15:56:27,"{'type': 'Point', 'coordinates': [43.10050707, -77.00322031]}"
263308404418805760,too bored  someone come over,2012-10-30 15:56:30,"{'type': 'Point', 'coordinates': [40.80552039, -81.52152792]}"
263308449780203520,i woke up and thought about how i am dating this amazing girl @aligator3309 and now im in such a good mood:,2012-10-30 15:56:41,"{'type': 'Point', 'coordinates': [39.57990204, -77.02749702]}"
263308455522222081,@elleboogiee not nearly as good as this real live gym workout is gonna go in a couple hours.  shoulders and back today baby,2012-10-30 15:56:42,"{'type': 'Point', 'coordinates': [38.84365682, -76.88902832]}"
263308488111947777,@kg_sl yepp,2012-10-30 15:56:50,"{'type': 'Point', 'coordinates': [36.11669922, -80.1510191]}"
263308521523773440,i wanna get some more @wiredupdummies shit ,2012-10-30 15:56:58,"{'type': 'Point', 'coordinates': [39.14947966, -84.47345509]}"
263308532504485888,"mac do you realize you are 15 year senior , #macanddevin",2012-10-30 15:57:00,
263308535465644033,"yoo , @kianajanaay_x3 you still have your trampoline  lmfao",2012-10-30 15:57:01,"{'type': 'Point', 'coordinates': [39.3854856, -78.0940879]}"
263308572807536641,i cant front...middle of a hurricane...im in line to get chicken too @ popeyes chicken ,2012-10-30 15:57:10,
263308654223179776,that was insane,2012-10-30 15:57:29,"{'type': 'Point', 'coordinates': [42.70370936, -78.75417151]}"
263308759235956737,@deedeej14 chiilllll for we have to fight,2012-10-30 15:57:54,"{'type': 'Point', 'coordinates': [36.4366398, -77.6276843]}"
263308782103306240,"i hate real short girls that try to get buck, lol what u gonna do punch me in the stomach",2012-10-30 15:58:00,"{'type': 'Point', 'coordinates': [37.2983798, -77.3286026]}"
263308845361799169,@jameso_n  mine do #funfact,2012-10-30 15:58:15,"{'type': 'Point', 'coordinates': [42.47326899, -70.99697103]}"
263308860947828736,"then you will call on me and come and pray to me, and i will listen to you. you will seek me and find me when you seek me with all your...",2012-10-30 15:58:19,"{'type': 'Point', 'coordinates': [35.00630011, -80.80237297]}"
263308867964895232,just scored a 13/15 on a disney movie challenge. hopefully my urs exam will go just as well... :,2012-10-30 15:58:20,"{'type': 'Point', 'coordinates': [39.7773257, -84.0608897]}"
263308879209824257,@a_stanz id laugh if you lost power,2012-10-30 15:58:23,
263308877586636802,"im at ash lawn-highland charlottesville, va ",2012-10-30 15:58:23,"{'type': 'Point', 'coordinates': [37.98274779, -78.45604062]}"
263308877158825984,"@needlesdjz we got wind and rain, still raining. nothing like what you guys got hit with",2012-10-30 15:58:23,"{'type': 'Point', 'coordinates': [41.2834592, -84.3663474]}"
263308893290127360,@michelleobama stop spaming you filthy animal,2012-10-30 15:58:26,
263308899023736833,me ampamp my babes phone is being werid.,2012-10-30 15:58:28,"{'type': 'Point', 'coordinates': [40.4464556, -79.8755369]}"
263308946306134017,got cabin fever...varsity gym 3 pm for @appwrestling @coachmattfisk @coachjmbentley black and gold meet..#2 #dreamsbegintoday,2012-10-30 15:58:39,"{'type': 'Point', 'coordinates': [36.18843533, -81.67009688]}"
263308974487633920,"@hellohanzie were fine, but obviously its all a bit chaotic in other areas x",2012-10-30 15:58:46,"{'type': 'Point', 'coordinates': [40.75857078, -73.98892329]}"
263308996075741184,@neta_nellie_ how is your day going,2012-10-30 15:58:51,"{'type': 'Point', 'coordinates': [37.5532066, -77.4439037]}"
263309073674543105,@pourmecoffee this explains much of my sex life as a married for 22 years male.,2012-10-30 15:59:09,"{'type': 'Point', 'coordinates': [36.07138153, -79.79331717]}"
263309104704016384,@ensredshirt @pbdotman yay thank you : what a great picture,2012-10-30 15:59:17,
263309113423970304,"im at chipotle mexican grill charlottesville, va ",2012-10-30 15:59:19,"{'type': 'Point', 'coordinates': [38.04916829, -78.50360692]}"
263309134999474176,do we have school tomorrow,2012-10-30 15:59:24,"{'type': 'Point', 'coordinates': [37.977124, -75.5313503]}"
263309173167648768,"feelin flawless, livin lawless.",2012-10-30 15:59:33,
263309172630777856,#100thingsaboutme im a good girl.,2012-10-30 15:59:33,"{'type': 'Point', 'coordinates': [42.83314882, -78.82316094]}"
263309178603462656,@maythegusbwithu not anymore,2012-10-30 15:59:34,"{'type': 'Point', 'coordinates': [39.12718971, -84.51553764]}"
263309236774240256,@kganska dinner tonight ,2012-10-30 15:59:48,"{'type': 'Point', 'coordinates': [41.87003139, -80.12082561]}"
263309262992846849,@flexnfinessing where steve nash at man,2012-10-30 15:59:55,"{'type': 'Point', 'coordinates': [38.84199897, -77.45705715]}"
263309293355401216,@yohn_yoyd: deep benches for the celtics dont matter when lebron comes out for 2 minutes a game... idiot,2012-10-30 16:00:02,"{'type': 'Point', 'coordinates': [42.32628474, -71.80777428]}"
263309328864391168,@eg_chrisp lmao no way but whats good. im starved,2012-10-30 16:00:10,"{'type': 'Point', 'coordinates': [41.488411, -73.049812]}"
263309361949073408,@j_stokesss idk why that was funny but it was hahah,2012-10-30 16:00:18,"{'type': 'Point', 'coordinates': [38.80430299, -77.52220731]}"
263309362515304448,out with nick and mike,2012-10-30 16:00:18,"{'type': 'Point', 'coordinates': [41.8967977, -71.2250768]}"
263309430899236865,#yougainpoints if you play with my hair.,2012-10-30 16:00:35,"{'type': 'Point', 'coordinates': [40.79830558, -81.45423607]}"
263309456803262465,@yngpfounder thats what im thinking :,2012-10-30 16:00:41,"{'type': 'Point', 'coordinates': [41.7937282, -72.6992009]}"
263309488675762177,why am i so damn funny @sharibobearryy,2012-10-30 16:00:48,"{'type': 'Point', 'coordinates': [41.14839627, -81.33811546]}"
263309517339643904,@blowmy_pack i know i miss lunch amp 4th block ,2012-10-30 16:00:55,"{'type': 'Point', 'coordinates': [38.4358409, -78.08603727]}"
263309522649632768,as we come across a giant line of cars,2012-10-30 16:00:56,"{'type': 'Point', 'coordinates': [40.16747764, -75.12536793]}"
263309531474444288,@thesavvy @dreadsrme your rite but he can appoint the supreme court justices that can over turn it,2012-10-30 16:00:59,"{'type': 'Point', 'coordinates': [40.13479874, -74.94242466]}"
263309547412803584,@thalesdream @mrrodrigues2 @kellytechclass @techteach6 yippie,2012-10-30 16:01:02,"{'type': 'Point', 'coordinates': [41.67609629, -70.29745226]}"
263309555562344448,acme markets in haddonfield on walnut and ellis st. is open today. #cpstorm,2012-10-30 16:01:04,"{'type': 'Point', 'coordinates': [39.89285564, -75.06572437]}"
263309575661428736,@msz_mayo wen i come down im coming stay with yaw lol,2012-10-30 16:01:09,"{'type': 'Point', 'coordinates': [37.3183329, -79.9140066]}"
263309586478555136,@xnike_king23 i beat malcolm im 4-2,2012-10-30 16:01:12,"{'type': 'Point', 'coordinates': [37.42695841, -79.14861314]}"
263309590396026880,", im highly upset school tomorrow",2012-10-30 16:01:13,"{'type': 'Point', 'coordinates': [39.229221, -76.602173]}"
263309597375332352,i follow what youre saying you dont got to have to twitter shit :d,2012-10-30 16:01:14,"{'type': 'Point', 'coordinates': [41.9151696, -72.7648549]}"
263309636109758464,@r_davinci no im in ny for a week to visit the city for the first time...,2012-10-30 16:01:23,"{'type': 'Point', 'coordinates': [40.82714479, -73.95022537]}"
263309655650996224,s/o 2 my new follower @maxin88,2012-10-30 16:01:28,"{'type': 'Point', 'coordinates': [35.22541336, -80.7815067]}"
263309685170532354,"im still laying bed , needa get my butt up :",2012-10-30 16:01:35,"{'type': 'Point', 'coordinates': [39.1893427, -76.6180257]}"
263309690086236160,#depressed just one of those days i guess,2012-10-30 16:01:36,"{'type': 'Point', 'coordinates': [41.639538, -70.933235]}"
263309705097650176,"just got off the phone with my dad and hes at the bar cause its the only place warm enough for him, say what  #wishiwaswithhim",2012-10-30 16:01:40,"{'type': 'Point', 'coordinates': [39.3143207, -82.1020394]}"
263309712441896960,@anamariecox totally valid. theres a front coming through or something. ,2012-10-30 16:01:42,
263309718347456512,at string amp splinter. looking forward to hearing ken smiths perspective on the recent #furnituremarket,2012-10-30 16:01:43,"{'type': 'Point', 'coordinates': [35.95507395, -80.0093345]}"
263309762375057408,dont fucken hide your feelings ..,2012-10-30 16:01:54,
