index,tweet_id,datetime
4692679,263143265614848000,2012-10-30 05:00:18
4692681,263143268487942144,2012-10-30 05:00:18
4692719,263143288738033664,2012-10-30 05:00:23
4692893,263143386477895680,2012-10-30 05:00:46
4692933,263143407977897985,2012-10-30 05:00:52
4692947,263143415456337921,2012-10-30 05:00:53
4692963,263143421273841664,2012-10-30 05:00:55
4692966,263143422397915137,2012-10-30 05:00:55
4692967,263143423240966144,2012-10-30 05:00:55
4692990,263143433034678272,2012-10-30 05:00:58
4693120,263143508926414849,2012-10-30 05:01:16
4693146,263143524206272513,2012-10-30 05:01:19
4693236,263143576953815040,2012-10-30 05:01:32
4693259,263143588769185792,2012-10-30 05:01:35
4693274,263143597539483648,2012-10-30 05:01:37
4693278,263143599607271424,2012-10-30 05:01:37
4693285,263143601326919680,2012-10-30 05:01:38
4693290,263143608679538690,2012-10-30 05:01:39
4693322,263143620146778113,2012-10-30 05:01:42
4693431,263143689784815617,2012-10-30 05:01:59
4693581,263143788841672704,2012-10-30 05:02:22
4693593,263143796546600960,2012-10-30 05:02:24
4693617,263143801449766912,2012-10-30 05:02:26
4693635,263143814309502976,2012-10-30 05:02:28
4693753,263143882110414848,2012-10-30 05:02:45
4693813,263143915568390144,2012-10-30 05:02:53
4693816,263143916465954816,2012-10-30 05:02:53
4693830,263143927677325312,2012-10-30 05:02:55
4693892,263143963278577665,2012-10-30 05:03:04
4693909,263143972250189825,2012-10-30 05:03:06
4693907,263143970790596608,2012-10-30 05:03:06
4693921,263143978420023297,2012-10-30 05:03:08
4693945,263143993204957184,2012-10-30 05:03:11
4693972,263144006828048384,2012-10-30 05:03:15
4693992,263144026256072704,2012-10-30 05:03:19
4693996,263144025505267714,2012-10-30 05:03:19
4694012,263144031507324930,2012-10-30 05:03:20
4694027,263144038918660096,2012-10-30 05:03:22
4694030,263144039623311360,2012-10-30 05:03:22
4694086,263144063153348608,2012-10-30 05:03:28
4694096,263144071927840768,2012-10-30 05:03:30
4694124,263144089497763840,2012-10-30 05:03:34
4694138,263144095323680769,2012-10-30 05:03:35
4694282,263144191859765248,2012-10-30 05:03:58
4694301,263144200051257344,2012-10-30 05:04:00
4694327,263144212390875136,2012-10-30 05:04:03
4694411,263144265423650816,2012-10-30 05:04:16
4694433,263144268141584384,2012-10-30 05:04:17
4694442,263144269924139009,2012-10-30 05:04:17
4694445,263144271257935872,2012-10-30 05:04:17
4694461,263144278220480512,2012-10-30 05:04:19
4694463,263144278342107136,2012-10-30 05:04:19
4694600,263144363486498816,2012-10-30 05:04:39
4694608,263144370042204161,2012-10-30 05:04:41
4694657,263144401616904192,2012-10-30 05:04:48
4694695,263144420029906944,2012-10-30 05:04:53
4694702,263144424073207808,2012-10-30 05:04:54
4694732,263144439827009536,2012-10-30 05:04:58
4694746,263144449465524224,2012-10-30 05:05:00
4694803,263144487679848449,2012-10-30 05:05:09
4694817,263144493539282944,2012-10-30 05:05:10
4694943,263144567895908353,2012-10-30 05:05:28
4694976,263144592487112705,2012-10-30 05:05:34
4695063,263144651509346304,2012-10-30 05:05:48
4695085,263144664792694784,2012-10-30 05:05:51
4695090,263144668601131008,2012-10-30 05:05:52
4695218,263144749156954112,2012-10-30 05:06:11
4695257,263144774431813633,2012-10-30 05:06:17
4695328,263144829750476800,2012-10-30 05:06:31
4695375,263144868874948609,2012-10-30 05:06:40
4695391,263144879385890816,2012-10-30 05:06:42
4695384,263144877158711296,2012-10-30 05:06:42
4695393,263144880497360896,2012-10-30 05:06:43
4695429,263144902492307457,2012-10-30 05:06:48
4695461,263144926638911488,2012-10-30 05:06:54
4695549,263144987120787456,2012-10-30 05:07:08
4695620,263145031836246016,2012-10-30 05:07:19
4695650,263145061536112641,2012-10-30 05:07:26
4695687,263145082050465792,2012-10-30 05:07:31
4695740,263145122449985536,2012-10-30 05:07:40
4695897,263145218956750848,2012-10-30 05:08:03
4695906,263145219640401920,2012-10-30 05:08:04
4695919,263145231246049280,2012-10-30 05:08:06
4695958,263145254885138434,2012-10-30 05:08:12
4695973,263145264385249280,2012-10-30 05:08:14
4695983,263145272698363904,2012-10-30 05:08:16
4696012,263145291413331968,2012-10-30 05:08:21
4696023,263145298858221568,2012-10-30 05:08:22
4696028,263145295142064128,2012-10-30 05:08:22
4696022,263145299105697792,2012-10-30 05:08:22
4696037,263145305162260480,2012-10-30 05:08:24
4696167,263145391472656384,2012-10-30 05:08:45
4696166,263145392860966913,2012-10-30 05:08:45
4696205,263145409562677248,2012-10-30 05:08:49
4696241,263145429183643648,2012-10-30 05:08:53
4696234,263145427782742016,2012-10-30 05:08:53
4696266,263145445637881856,2012-10-30 05:08:57
4696269,263145446438993920,2012-10-30 05:08:58
4696285,263145458380201984,2012-10-30 05:09:00
4696307,263145472724717568,2012-10-30 05:09:04
4696319,263145485819326464,2012-10-30 05:09:07
4696333,263145492391809024,2012-10-30 05:09:09
4696342,263145497445924864,2012-10-30 05:09:10
4696354,263145507000553472,2012-10-30 05:09:12
4696440,263145562885484544,2012-10-30 05:09:25
4696466,263145574684053504,2012-10-30 05:09:28
4696513,263145606246187008,2012-10-30 05:09:37
4696572,263145659148947456,2012-10-30 05:09:48
4696611,263145688395825152,2012-10-30 05:09:55
4696637,263145707253411840,2012-10-30 05:10:00
4696714,263145749909483520,2012-10-30 05:10:10
4696829,263145832616976384,2012-10-30 05:10:30
4696865,263145855647875073,2012-10-30 05:10:35
4696883,263145868457299968,2012-10-30 05:10:38
4696980,263145927789932544,2012-10-30 05:10:52
4697014,263145947079524352,2012-10-30 05:10:57
4697025,263145953849139200,2012-10-30 05:10:59
4697064,263145979790888960,2012-10-30 05:11:05
4697073,263145984895369216,2012-10-30 05:11:06
4697102,263146000007434241,2012-10-30 05:11:10
4697121,263146015606054912,2012-10-30 05:11:13
4697137,263146020681183232,2012-10-30 05:11:15
4697212,263146073093193728,2012-10-30 05:11:27
4697247,263146100918202369,2012-10-30 05:11:34
4697277,263146116466479104,2012-10-30 05:11:37
4697366,263146175627153408,2012-10-30 05:11:51
4697374,263146182518386688,2012-10-30 05:11:53
4697426,263146216429342720,2012-10-30 05:12:01
4697427,263146217561800704,2012-10-30 05:12:01
4697441,263146225874911232,2012-10-30 05:12:03
4697468,263146247035162624,2012-10-30 05:12:08
4697541,263146286025408512,2012-10-30 05:12:18
4697552,263146295244517377,2012-10-30 05:12:20
4697574,263146309052145664,2012-10-30 05:12:23
4697569,263146306829172737,2012-10-30 05:12:23
4697577,263146310314622976,2012-10-30 05:12:24
4697594,263146326064242688,2012-10-30 05:12:27
4697637,263146347438411776,2012-10-30 05:12:32
4697694,263146380103667712,2012-10-30 05:12:40
4697710,263146385715642368,2012-10-30 05:12:42
4697770,263146425339219969,2012-10-30 05:12:51
4697801,263146442695254017,2012-10-30 05:12:55
4697833,263146467068362752,2012-10-30 05:13:01
4697841,263146474043490304,2012-10-30 05:13:03
4697869,263146494469746689,2012-10-30 05:13:07
4697886,263146499041550336,2012-10-30 05:13:09
4697897,263146507392405505,2012-10-30 05:13:11
4697948,263146552040759297,2012-10-30 05:13:21
4698002,263146597532180480,2012-10-30 05:13:32
4698128,263146611117522944,2012-10-30 05:13:35
4698156,263146615089532928,2012-10-30 05:13:36
4698149,263146616201027584,2012-10-30 05:13:36
4698209,263146622152749056,2012-10-30 05:13:38
4698267,263146628645535744,2012-10-30 05:13:39
4698333,263146653329002496,2012-10-30 05:13:45
4698387,263146685151186944,2012-10-30 05:13:53
4698401,263146693996990464,2012-10-30 05:13:55
4698428,263146713076879360,2012-10-30 05:14:00
4698544,263146791267098625,2012-10-30 05:14:18
4698594,263146834585870336,2012-10-30 05:14:29
4698640,263146864382205952,2012-10-30 05:14:36
4698664,263146880844845056,2012-10-30 05:14:40
4698685,263146896195977218,2012-10-30 05:14:43
4698698,263146904668483584,2012-10-30 05:14:45
4698708,263146912184680448,2012-10-30 05:14:47
4698763,263146950206050304,2012-10-30 05:14:56
4698824,263146992543342592,2012-10-30 05:15:06
4698898,263147039381151745,2012-10-30 05:15:17
4698916,263147050542178304,2012-10-30 05:15:20
4698934,263147065109012480,2012-10-30 05:15:24
4698984,263147100483751936,2012-10-30 05:15:32
4698992,263147107471482880,2012-10-30 05:15:34
4699015,263147128094879745,2012-10-30 05:15:39
4699065,263147163410903040,2012-10-30 05:15:47
4699134,263147210617806848,2012-10-30 05:15:58
4699183,263147241101987840,2012-10-30 05:16:05
4699271,263147291962130432,2012-10-30 05:16:18
4699267,263147294365478912,2012-10-30 05:16:18
4699273,263147299855802368,2012-10-30 05:16:19
4699323,263147325575282689,2012-10-30 05:16:26
4699329,263147332055494656,2012-10-30 05:16:27
4699353,263147346026696704,2012-10-30 05:16:30
4699387,263147368264912897,2012-10-30 05:16:36
4699417,263147390964482048,2012-10-30 05:16:41
4699421,263147394319925248,2012-10-30 05:16:42
4699440,263147404986023937,2012-10-30 05:16:45
4699438,263147406361776128,2012-10-30 05:16:45
4699437,263147406546317312,2012-10-30 05:16:45
4699460,263147424384684033,2012-10-30 05:16:49
4699499,263147448812326912,2012-10-30 05:16:55
4699510,263147458253705216,2012-10-30 05:16:57
4699515,263147461772709888,2012-10-30 05:16:58
4699599,263147503506034688,2012-10-30 05:17:08
4699656,263147550717120512,2012-10-30 05:17:19
4699679,263147564201824256,2012-10-30 05:17:23
4699703,263147574930857985,2012-10-30 05:17:25
4699718,263147587085955073,2012-10-30 05:17:28
4699738,263147599631118336,2012-10-30 05:17:31
4699783,263147629167382528,2012-10-30 05:17:38
4699872,263147704119599104,2012-10-30 05:17:56
4699907,263147728589185024,2012-10-30 05:18:02
4699953,263147764370771968,2012-10-30 05:18:10
4699967,263147773988306944,2012-10-30 05:18:13
4699990,263147789356244992,2012-10-30 05:18:16
4699992,263147791856062464,2012-10-30 05:18:17
4700012,263147802715099137,2012-10-30 05:18:19
4700015,263147807060410369,2012-10-30 05:18:20
4700024,263147811871264768,2012-10-30 05:18:22
4700030,263147816258527232,2012-10-30 05:18:23
4700053,263147836923863040,2012-10-30 05:18:28
4700064,263147842661654528,2012-10-30 05:18:29
4700150,263147901503545344,2012-10-30 05:18:43
4700174,263147917643227137,2012-10-30 05:18:47
4700228,263147953554874368,2012-10-30 05:18:55
4700248,263147974039851008,2012-10-30 05:19:00
4700255,263147979886694400,2012-10-30 05:19:02
4700257,263147981233086464,2012-10-30 05:19:02
4700310,263148016632987649,2012-10-30 05:19:10
4700426,263148088607256576,2012-10-30 05:19:28
4700463,263148110988050432,2012-10-30 05:19:33
4700493,263148136514613248,2012-10-30 05:19:39
4700595,263148205938704384,2012-10-30 05:19:56
4700632,263148234405470208,2012-10-30 05:20:02
4700783,263148356300316672,2012-10-30 05:20:31
4700804,263148365347422209,2012-10-30 05:20:34
4700952,263148477524086784,2012-10-30 05:21:00
4700953,263148478509768705,2012-10-30 05:21:00
4700979,263148496973099010,2012-10-30 05:21:05
4701005,263148514635292672,2012-10-30 05:21:09
4701031,263148533983633408,2012-10-30 05:21:14
4701030,263148536001085441,2012-10-30 05:21:14
4701039,263148538823847936,2012-10-30 05:21:15
4701064,263148560822980608,2012-10-30 05:21:20
4701118,263148602795384832,2012-10-30 05:21:30
4701159,263148634500108288,2012-10-30 05:21:38
4701176,263148641395560448,2012-10-30 05:21:39
4701204,263148662782316544,2012-10-30 05:21:44
4701242,263148691022569472,2012-10-30 05:21:51
4701274,263148716217745408,2012-10-30 05:21:57
4701283,263148722630848512,2012-10-30 05:21:59
4701324,263148759020605440,2012-10-30 05:22:07
4701361,263148785960615936,2012-10-30 05:22:14
4701395,263148816746823681,2012-10-30 05:22:21
4701441,263148850829733888,2012-10-30 05:22:29
4701486,263148877673267200,2012-10-30 05:22:36
4701509,263148894354022400,2012-10-30 05:22:40
4701525,263148902662955008,2012-10-30 05:22:42
4701572,263148938117406720,2012-10-30 05:22:50
4701624,263148975085977600,2012-10-30 05:22:59
4701635,263148984095367168,2012-10-30 05:23:01
4701644,263148993519972352,2012-10-30 05:23:03
4701683,263149016487981056,2012-10-30 05:23:09
4701687,263149022737481728,2012-10-30 05:23:10
4701686,263149021831503872,2012-10-30 05:23:10
4701690,263149024356470784,2012-10-30 05:23:11
4701728,263149056900075521,2012-10-30 05:23:18
4701748,263149067234844672,2012-10-30 05:23:21
4701770,263149084838342656,2012-10-30 05:23:25
4701783,263149098805391360,2012-10-30 05:23:28
4701798,263149105092636672,2012-10-30 05:23:30
4701800,263149111203741697,2012-10-30 05:23:31
4701818,263149129323143168,2012-10-30 05:23:36
4701867,263149147874541568,2012-10-30 05:23:40
4701899,263149168095285248,2012-10-30 05:23:45
4701908,263149176769097728,2012-10-30 05:23:47
4701940,263149202589220864,2012-10-30 05:23:53
4701954,263149213263728640,2012-10-30 05:23:56
4702033,263149242154115072,2012-10-30 05:24:03
4702036,263149249267642368,2012-10-30 05:24:04
4702042,263149247896121344,2012-10-30 05:24:04
4702051,263149257467506689,2012-10-30 05:24:06
4702091,263149295857987584,2012-10-30 05:24:15
4702102,263149303361589248,2012-10-30 05:24:17
4702149,263149331446640640,2012-10-30 05:24:24
4702182,263149356725710848,2012-10-30 05:24:30
4702206,263149372680843264,2012-10-30 05:24:34
4702260,263149410500878336,2012-10-30 05:24:43
4702269,263149424589549568,2012-10-30 05:24:46
4702283,263149429870190594,2012-10-30 05:24:48
4702362,263149487445385216,2012-10-30 05:25:01
4702420,263149524590153728,2012-10-30 05:25:10
4702544,263149630143991808,2012-10-30 05:25:35
4702552,263149634715779072,2012-10-30 05:25:36
4702565,263149639325331456,2012-10-30 05:25:37
4702578,263149652428345344,2012-10-30 05:25:40
4702620,263149674846904320,2012-10-30 05:25:46
4702656,263149707507924992,2012-10-30 05:25:54
4702666,263149712436244480,2012-10-30 05:25:55
4702687,263149726034165760,2012-10-30 05:25:58
4702691,263149731864268801,2012-10-30 05:25:59
4702726,263149755767590913,2012-10-30 05:26:05
4702774,263149785001902080,2012-10-30 05:26:12
4702833,263149824440950784,2012-10-30 05:26:22
4702839,263149831592235008,2012-10-30 05:26:23
4702841,263149831269273602,2012-10-30 05:26:23
4702922,263149897669287936,2012-10-30 05:26:39
4702954,263149924101804032,2012-10-30 05:26:45
4702965,263149927293657088,2012-10-30 05:26:46
4702980,263149938320502784,2012-10-30 05:26:49
4703066,263150014497431554,2012-10-30 05:27:07
4703174,263150105178296320,2012-10-30 05:27:28
4703172,263150104666591232,2012-10-30 05:27:28
4703207,263150133934432257,2012-10-30 05:27:35
4703227,263150148757106688,2012-10-30 05:27:39
4703260,263150174182969344,2012-10-30 05:27:45
4703286,263150190012268544,2012-10-30 05:27:49
4703303,263150206000984064,2012-10-30 05:27:52
4703310,263150210321088512,2012-10-30 05:27:53
4703316,263150212154019840,2012-10-30 05:27:54
4703327,263150219917684736,2012-10-30 05:27:56
4703423,263150290952413185,2012-10-30 05:28:13
4703449,263150312347557888,2012-10-30 05:28:18
4703476,263150332891238400,2012-10-30 05:28:23
4703487,263150346178793472,2012-10-30 05:28:26
4703517,263150366974160896,2012-10-30 05:28:31
4703581,263150423404318720,2012-10-30 05:28:44
4703593,263150430207479808,2012-10-30 05:28:46
4703627,263150453485883392,2012-10-30 05:28:51
4703752,263150534419165184,2012-10-30 05:29:11
4703764,263150549573197824,2012-10-30 05:29:14
4703800,263150574185369600,2012-10-30 05:29:20
4703862,263150620171726848,2012-10-30 05:29:31
4703966,263150708059156480,2012-10-30 05:29:52
4703999,263150735951282176,2012-10-30 05:29:59
4704070,263150788703047680,2012-10-30 05:30:11
4704127,263150831489126401,2012-10-30 05:30:21
4704150,263150848157315072,2012-10-30 05:30:25
4704160,263150849243631616,2012-10-30 05:30:26
4704168,263150855556038656,2012-10-30 05:30:27
4704211,263150882122772480,2012-10-30 05:30:34
4704286,263150939811225600,2012-10-30 05:30:47
4704354,263150995213795328,2012-10-30 05:31:01
4704475,263151090621640704,2012-10-30 05:31:23
4704482,263151095432482816,2012-10-30 05:31:24
4704570,263151165829693441,2012-10-30 05:31:41
4704605,263151203951722496,2012-10-30 05:31:50
4704622,263151220364021760,2012-10-30 05:31:54
4704625,263151218380132352,2012-10-30 05:31:54
4704634,263151227540475904,2012-10-30 05:31:56
4704643,263151227972497408,2012-10-30 05:31:57
4704699,263151256367923200,2012-10-30 05:32:03
4704736,263151260880994305,2012-10-30 05:32:04
4704756,263151276055990274,2012-10-30 05:32:07
4704759,263151278782283776,2012-10-30 05:32:08
4704787,263151309631389696,2012-10-30 05:32:15
4704840,263151321069268992,2012-10-30 05:32:18
4704825,263151320230395904,2012-10-30 05:32:18
4704940,263151366002855936,2012-10-30 05:32:29
4704969,263151384852045824,2012-10-30 05:32:33
4704990,263151389390303232,2012-10-30 05:32:35
4705001,263151395648184320,2012-10-30 05:32:36
4705059,263151406570156032,2012-10-30 05:32:39
4705083,263151410370207744,2012-10-30 05:32:40
4705074,263151411443929088,2012-10-30 05:32:40
4705076,263151411188072448,2012-10-30 05:32:40
4705085,263151412115025920,2012-10-30 05:32:40
4705109,263151416590356480,2012-10-30 05:32:41
4705108,263151415273345024,2012-10-30 05:32:41
4705140,263151427478749184,2012-10-30 05:32:44
4705176,263151446453788673,2012-10-30 05:32:48
4705189,263151453772849152,2012-10-30 05:32:50
4705185,263151452627795968,2012-10-30 05:32:50
4705200,263151468503252992,2012-10-30 05:32:53
4705226,263151495602638848,2012-10-30 05:33:00
4705229,263151497599139840,2012-10-30 05:33:00
4705320,263151586279309312,2012-10-30 05:33:21
4705336,263151597142548481,2012-10-30 05:33:24
4705356,263151612502110208,2012-10-30 05:33:28
4705441,263151682400169986,2012-10-30 05:33:44
4705524,263151743532146688,2012-10-30 05:33:59
4705541,263151750847021057,2012-10-30 05:34:01
4705583,263151788448960512,2012-10-30 05:34:10
4705605,263151810066407424,2012-10-30 05:34:15
4705615,263151819121901569,2012-10-30 05:34:17
4705652,263151857977917440,2012-10-30 05:34:26
4705731,263151916178092032,2012-10-30 05:34:40
4705747,263151927653695488,2012-10-30 05:34:43
4705858,263152024697327617,2012-10-30 05:35:06
4705897,263152058008469504,2012-10-30 05:35:14
4705901,263152062496403456,2012-10-30 05:35:15
4705945,263152095438438400,2012-10-30 05:35:23
4705972,263152118259646464,2012-10-30 05:35:28
4706085,263152207715770369,2012-10-30 05:35:50
4706141,263152256856252416,2012-10-30 05:36:01
4706159,263152269632077824,2012-10-30 05:36:04
4706202,263152301508792320,2012-10-30 05:36:12
4706247,263152338552889345,2012-10-30 05:36:21
4706275,263152354105384960,2012-10-30 05:36:25
4706372,263152436817047552,2012-10-30 05:36:44
4706445,263152492685185025,2012-10-30 05:36:58
4706578,263152604450811905,2012-10-30 05:37:24
4706608,263152632502304768,2012-10-30 05:37:31
4706631,263152653146669056,2012-10-30 05:37:36
4706650,263152673820393472,2012-10-30 05:37:41
4706658,263152681013624833,2012-10-30 05:37:42
4706714,263152730749693953,2012-10-30 05:37:54
4706743,263152759249989632,2012-10-30 05:38:01
4706771,263152778753486848,2012-10-30 05:38:06
4706797,263152802560352256,2012-10-30 05:38:11
4706831,263152826472091649,2012-10-30 05:38:17
4706828,263152827168325632,2012-10-30 05:38:17
4706932,263152927399636993,2012-10-30 05:38:41
4706931,263152926913073152,2012-10-30 05:38:41
4706944,263152935691767808,2012-10-30 05:38:43
4706940,263152933846269953,2012-10-30 05:38:43
4706985,263152980147179520,2012-10-30 05:38:54
4706992,263152988296728576,2012-10-30 05:38:56
4707016,263153009196933120,2012-10-30 05:39:01
4707020,263153014456586240,2012-10-30 05:39:02
4707023,263153019531702272,2012-10-30 05:39:03
4707038,263153033851060224,2012-10-30 05:39:07
4707065,263153056559005696,2012-10-30 05:39:12
4707087,263153076402257920,2012-10-30 05:39:17
4707160,263153141573382144,2012-10-30 05:39:32
4707163,263153139409096704,2012-10-30 05:39:32
4707173,263153157704658945,2012-10-30 05:39:36
4707269,263153247534067712,2012-10-30 05:39:58
4707307,263153286616604673,2012-10-30 05:40:07
4707317,263153299149185024,2012-10-30 05:40:10
4707322,263153305272856576,2012-10-30 05:40:11
4707382,263153356552413184,2012-10-30 05:40:24
4707395,263153368640397312,2012-10-30 05:40:26
4707407,263153379302322176,2012-10-30 05:40:29
4707410,263153378572529664,2012-10-30 05:40:29
4707418,263153383014277120,2012-10-30 05:40:30
4707470,263153420582662144,2012-10-30 05:40:39
4707590,263153532352483328,2012-10-30 05:41:05
4707589,263153530108510208,2012-10-30 05:41:05
4707693,263153634114682880,2012-10-30 05:41:30
4707700,263153641039491072,2012-10-30 05:41:31
4707707,263153644466225152,2012-10-30 05:41:32
4707756,263153693774454784,2012-10-30 05:41:44
4707841,263153775638888448,2012-10-30 05:42:03
4707850,263153780688814080,2012-10-30 05:42:05
4707906,263153827849588737,2012-10-30 05:42:16
4707919,263153837169315840,2012-10-30 05:42:18
4707925,263153840168255488,2012-10-30 05:42:19
4707946,263153853246078976,2012-10-30 05:42:22
4708002,263153905343549440,2012-10-30 05:42:34
4708030,263153942714798080,2012-10-30 05:42:43
4708091,263153995441397760,2012-10-30 05:42:56
4708139,263154044254695424,2012-10-30 05:43:07
4708146,263154049547894784,2012-10-30 05:43:09
4708260,263154121450848256,2012-10-30 05:43:26
4708270,263154128270815232,2012-10-30 05:43:28
4708316,263154164924809216,2012-10-30 05:43:36
4708326,263154178468220929,2012-10-30 05:43:39
4708338,263154187225935872,2012-10-30 05:43:42
4708412,263154246655021056,2012-10-30 05:43:56
4708469,263154296009416705,2012-10-30 05:44:07
4708557,263154363713863680,2012-10-30 05:44:24
4708572,263154383557115904,2012-10-30 05:44:28
4708582,263154391165583360,2012-10-30 05:44:30
4708589,263154395733192704,2012-10-30 05:44:31
4708660,263154435969138688,2012-10-30 05:44:41
4708733,263154507008065536,2012-10-30 05:44:58
4708781,263154553359302656,2012-10-30 05:45:09
4708801,263154574133690368,2012-10-30 05:45:14
4708835,263154602512363520,2012-10-30 05:45:21
4708868,263154636242944000,2012-10-30 05:45:29
4708910,263154672632725504,2012-10-30 05:45:37
4708912,263154671823237120,2012-10-30 05:45:37
4708973,263154711815921664,2012-10-30 05:45:47
4708982,263154721337004032,2012-10-30 05:45:49
4708995,263154731160055808,2012-10-30 05:45:51
4709070,263154802198982656,2012-10-30 05:46:08
4709106,263154836592287745,2012-10-30 05:46:16
4709145,263154864530534402,2012-10-30 05:46:23
4709146,263154870595502080,2012-10-30 05:46:24
4709162,263154885715959808,2012-10-30 05:46:28
4709275,263154980926676992,2012-10-30 05:46:51
4709299,263155008109940736,2012-10-30 05:46:57
4709338,263155042301911040,2012-10-30 05:47:06
4709364,263155071188094976,2012-10-30 05:47:12
4709410,263155109884723201,2012-10-30 05:47:22
4709438,263155138879959040,2012-10-30 05:47:28
4709458,263155156051439616,2012-10-30 05:47:33
4709468,263155162087034880,2012-10-30 05:47:34
4709474,263155165241167872,2012-10-30 05:47:35
4709573,263155260573483008,2012-10-30 05:47:57
4709596,263155275639427072,2012-10-30 05:48:01
4709617,263155295050665984,2012-10-30 05:48:06
4709625,263155303695126530,2012-10-30 05:48:08
4709636,263155327690756096,2012-10-30 05:48:13
4709664,263155351732514817,2012-10-30 05:48:19
4709673,263155364000841728,2012-10-30 05:48:22
4709687,263155371533795328,2012-10-30 05:48:24
4709743,263155423123738625,2012-10-30 05:48:36
4709752,263155436205797376,2012-10-30 05:48:39
4709831,263155513645207552,2012-10-30 05:48:58
4709843,263155527939420161,2012-10-30 05:49:01
4709902,263155572176740352,2012-10-30 05:49:12
4709929,263155593458626560,2012-10-30 05:49:17
4709971,263155598294671360,2012-10-30 05:49:18
4709998,263155603113930752,2012-10-30 05:49:19
4710026,263155605852794881,2012-10-30 05:49:20
4710133,263155616711835648,2012-10-30 05:49:22
4710108,263155614484660224,2012-10-30 05:49:22
4710140,263155618804813824,2012-10-30 05:49:23
4710168,263155623011704832,2012-10-30 05:49:24
4710169,263155623326281728,2012-10-30 05:49:24
4710180,263155625771556864,2012-10-30 05:49:25
4710222,263155651130298368,2012-10-30 05:49:31
4710232,263155657484685312,2012-10-30 05:49:32
4710262,263155674945581056,2012-10-30 05:49:36
4710305,263155711507300352,2012-10-30 05:49:45
4710402,263155793099124736,2012-10-30 05:50:04
4710472,263155856168857600,2012-10-30 05:50:19
4710509,263155874992893952,2012-10-30 05:50:25
4710535,263155906034929664,2012-10-30 05:50:31
4710540,263155909671387136,2012-10-30 05:50:32
4710558,263155916348743680,2012-10-30 05:50:34
4710603,263155964423860224,2012-10-30 05:50:45
4710663,263156023345434624,2012-10-30 05:50:59
4710662,263156020845613056,2012-10-30 05:50:59
4710666,263156024616308736,2012-10-30 05:51:00
4710707,263156055054381056,2012-10-30 05:51:07
4710717,263156068174139393,2012-10-30 05:51:10
4710721,263156072171307008,2012-10-30 05:51:11
4710742,263156087065288704,2012-10-30 05:51:15
4710752,263156099283304448,2012-10-30 05:51:17
4710756,263156101594378240,2012-10-30 05:51:18
4710772,263156117620813824,2012-10-30 05:51:22
4710798,263156142811783170,2012-10-30 05:51:28
4710822,263156162332069888,2012-10-30 05:51:32
4710942,263156278535266304,2012-10-30 05:52:00
4710944,263156278015176704,2012-10-30 05:52:00
4710972,263156312437825536,2012-10-30 05:52:08
4710996,263156327185014784,2012-10-30 05:52:12
4711007,263156337221971968,2012-10-30 05:52:14
4711016,263156344855621632,2012-10-30 05:52:16
4711081,263156398588833792,2012-10-30 05:52:29
4711229,263156547264315392,2012-10-30 05:53:05
4711233,263156553664843776,2012-10-30 05:53:06
4711241,263156561004863488,2012-10-30 05:53:08
4711240,263156565098524674,2012-10-30 05:53:08
4711281,263156598057336832,2012-10-30 05:53:16
4711316,263156631146225664,2012-10-30 05:53:24
4711318,263156633914445824,2012-10-30 05:53:25
4711326,263156636825296898,2012-10-30 05:53:26
4711332,263156648686804992,2012-10-30 05:53:28
4711357,263156660548292608,2012-10-30 05:53:33
4711379,263156688574627840,2012-10-30 05:53:38
4711386,263156692936691712,2012-10-30 05:53:39
4711387,263156693851058176,2012-10-30 05:53:39
4711428,263156731536891904,2012-10-30 05:53:48
4711433,263156734783275008,2012-10-30 05:53:49
4711493,263156791553187840,2012-10-30 05:54:02
4711503,263156803318206464,2012-10-30 05:54:05
4711554,263156863212859393,2012-10-30 05:54:20
4711579,263156890102538240,2012-10-30 05:54:26
4711585,263156893864820736,2012-10-30 05:54:27
4711583,263156895857115136,2012-10-30 05:54:27
4711587,263156893407662080,2012-10-30 05:54:27
4711592,263156903713075200,2012-10-30 05:54:29
4711671,263156968468926464,2012-10-30 05:54:45
4711677,263156972117958656,2012-10-30 05:54:46
4711683,263156981173465088,2012-10-30 05:54:48
4711791,263157091420758016,2012-10-30 05:55:14
4711862,263157145124630529,2012-10-30 05:55:27
4711945,263157235197292544,2012-10-30 05:55:48
4712001,263157294282457089,2012-10-30 05:56:02
4712020,263157308153032704,2012-10-30 05:56:06
4712065,263157354126786560,2012-10-30 05:56:17
4712067,263157358656647168,2012-10-30 05:56:18
4712078,263157374456573952,2012-10-30 05:56:21
4712100,263157393502896128,2012-10-30 05:56:26
4712114,263157405771264001,2012-10-30 05:56:29
4712167,263157467108749312,2012-10-30 05:56:44
4712241,263157549883326464,2012-10-30 05:57:03
4712296,263157593520889856,2012-10-30 05:57:14
4712509,263157826803879936,2012-10-30 05:58:09
4712519,263157833414111232,2012-10-30 05:58:11
4712528,263157838812151808,2012-10-30 05:58:12
4712559,263157870739214336,2012-10-30 05:58:20
4712563,263157870735020032,2012-10-30 05:58:20
4712580,263157882546188289,2012-10-30 05:58:23
4712599,263157896358010881,2012-10-30 05:58:26
4712605,263157906449498112,2012-10-30 05:58:28
4712645,263157936468140032,2012-10-30 05:58:35
4712663,263157948321263616,2012-10-30 05:58:39
4712664,263157954457518080,2012-10-30 05:58:40
